Temperature (C),Apparent Temperature (C),Humidity
17.75555556,17.75555556,0.52
17.95,17.95,0.49
18.88888889,18.88888889,0.48
17.89444444,17.89444444,0.5
17.37222222,17.37222222,0.53
12.91111111,12.91111111,0.72
10.08888889,10.08888889,0.85
9.283333333,8.916666667,0.87
7.844444444,7.844444444,0.89
7.777777778,7.777777778,0.89
7.455555556,7.455555556,0.89
6.666666667,6.666666667,0.93
6.644444444,6.644444444,0.93
9.461111111,9.1,0.82
4.555555556,4.555555556,0.92
4.555555556,4.555555556,0.92
5.305555556,4.322222222,0.93
5.044444444,4.172222222,0.93
5.944444444,5.944444444,0.93
8.372222222,8.372222222,0.85
10.83333333,10.83333333,0.79
13.77222222,13.77222222,0.69
15.04444444,15.04444444,0.64
17.77777778,17.77777778,0.56
18.91111111,18.91111111,0.49
19.83333333,19.83333333,0.49
19.95,19.95,0.49
18.93333333,18.93333333,0.52
17.93888889,17.93888889,0.55
15.01111111,15.01111111,0.67
12.77222222,12.77222222,0.77
11.37222222,11.37222222,0.8
9.994444444,9.994444444,0.86
8.933333333,8.933333333,0.89
9.588888889,9.033333333,0.89
10.90555556,10.90555556,0.81
10.83333333,10.83333333,0.81
8.222222222,8.222222222,0.89
9.766666667,9.188888889,0.81
9.794444444,8.333333333,0.81
9.116666667,7.594444444,0.85
8.788888889,6.644444444,0.89
8.861111111,6.827777778,0.84
8.716666667,7.144444444,0.85
12.15,12.15,0.75
14.88333333,14.88333333,0.69
17.10555556,17.10555556,0.6
18.75,18.75,0.62
19.90555556,19.90555556,0.58
20.09444444,20.09444444,0.56
21.01666667,21.01666667,0.5
20.01666667,20.01666667,0.57
18.16111111,18.16111111,0.59
16.2,16.2,0.63
16.06666667,16.06666667,0.6
14.75555556,14.75555556,0.63
12.73333333,12.73333333,0.7
12.24444444,12.24444444,0.73
11.23333333,11.23333333,0.78
9.488888889,8.822222222,0.83
9.516666667,9.516666667,0.83
8.65,7.333333333,0.83
8.444444444,7.616666667,0.86
8.35,7.527777778,0.86
7.961111111,7.044444444,0.89
7.888888889,7.888888889,0.89
7.377777778,6.033333333,0.93
9.794444444,9.105555556,0.84
12.15,12.15,0.75
12.77777778,12.77777778,0.73
14.82222222,14.82222222,0.68
16.95,16.95,0.6
16.92777778,16.92777778,0.6
16.76666667,16.76666667,0.68
14.72777778,14.72777778,0.68
12.71111111,12.71111111,0.77
12.36111111,12.36111111,0.75
12.08333333,12.08333333,0.75
11.06111111,11.06111111,0.8
11,11,0.81
10.92777778,10.92777778,0.8
10.41666667,10.41666667,0.83
10.31111111,10.31111111,0.74
8.866666667,6.633333333,0.8
8.816666667,7.083333333,0.8
6.877777778,6.877777778,0.92
8.311111111,6.438888889,0.83
7.755555556,5.744444444,0.86
7.65,5.566666667,0.84
7.544444444,7.544444444,0.84
7.516666667,5.511111111,0.84
7.588888889,5.927777778,0.84
7.827777778,5.794444444,0.83
8.938888889,6.916666667,0.72
9.122222222,7.711111111,0.72
10.11666667,10.11666667,0.71
11.16111111,11.16111111,0.62
12.2,12.2,0.62
12.75555556,12.75555556,0.59
12.75555556,12.75555556,0.6
12.1,12.1,0.63
9.927777778,9.927777778,0.71
7.838888889,6.194444444,0.82
7.572222222,7.572222222,0.85
7.722222222,7.722222222,0.83
7.655555556,7.655555556,0.84
7.85,7.85,0.86
6.538888889,6.538888889,0.89
6.538888889,6.538888889,0.89
8.261111111,7.272222222,0.87
6.516666667,6.516666667,0.89
5.988888889,4.816666667,0.89
6.261111111,5.244444444,0.94
6.011111111,6.011111111,0.87
5.961111111,5.25,0.87
7.138888889,7.138888889,0.94
7.727777778,6.516666667,0.89
8.883333333,8.883333333,0.89
11.07222222,11.07222222,0.78
12.22222222,12.22222222,0.73
12.82222222,12.82222222,0.7
13.77777778,13.77777778,0.6
12.84444444,12.84444444,0.56
12.77777778,12.77777778,0.6
12.33333333,12.33333333,0.65
11.13333333,11.13333333,0.71
10.09444444,10.09444444,0.77
10.09444444,10.09444444,0.77
8.983333333,8.477777778,0.88
9.977777778,9.222222222,0.8
9.694444444,8.111111111,0.81
9.377777778,8.611111111,0.81
8.866666667,8.866666667,0.83
8.15,8.15,0.84
7.8,6.788888889,0.86
6.761111111,6.761111111,0.86
5.305555556,5.305555556,0.93
5.211111111,2.666666667,0.93
4.166666667,3.194444444,0.92
7.144444444,7.144444444,0.93
7.777777778,6.438888889,0.89
9.883333333,9.883333333,0.78
10.94444444,10.94444444,0.73
12.2,12.2,0.66
12.24444444,12.24444444,0.61
12.28888889,12.28888889,0.61
12.24444444,12.24444444,0.61
12.15,12.15,0.61
12.07777778,12.07777778,0.65
10.94444444,10.94444444,0.71
8.883333333,8.883333333,0.83
7.877777778,7.877777778,0.78
7.222222222,7.222222222,0.79
7.177777778,7.177777778,0.83
8.2,8.2,0.78
8.238888889,8.238888889,0.83
8.238888889,7.472222222,0.83
6.977777778,3.988888889,0.83
7.733333333,5.772222222,0.86
7.733333333,5.772222222,0.83
7.044444444,4.588888889,0.85
6.183333333,4.177777778,0.86
6.138888889,3.888888889,0.8
5.033333333,3.211111111,0.87
7.711111111,5.227777778,0.84
9.938888889,7.183333333,0.73
11.12777778,11.12777778,0.72
12.22222222,12.22222222,0.62
12.85,12.85,0.64
13.02777778,13.02777778,0.63
13.96111111,13.96111111,0.59
12.89444444,12.89444444,0.59
12.4,12.4,0.65
9.027777778,7.877777778,0.77
8.911111111,8.527777778,0.83
8.033333333,6.061111111,0.82
8.727777778,6.511111111,0.78
8.794444444,6.2,0.75
7.688888889,4.922222222,0.78
6.738888889,4.083333333,0.83
6.3,4.033333333,0.86
8.833333333,6.05,0.8
7.294444444,4.327777778,0.8
7.316666667,4.772222222,0.79
7.205555556,4.661111111,0.84
7.85,5.205555556,0.83
7.827777778,4.994444444,0.83
7.788888889,5.205555556,0.84
7.894444444,5.466666667,0.83
8.955555556,6.75,0.84
11.08888889,11.08888889,0.78
12.82222222,12.82222222,0.73
14.95,14.95,0.63
16.14444444,16.14444444,0.58
17.17222222,17.17222222,0.59
17.21666667,17.21666667,0.59
16.35,16.35,0.6
14.97222222,14.97222222,0.67
13.86111111,13.86111111,0.68
13.9,13.9,0.68
12.38333333,12.38333333,0.72
11.80555556,11.80555556,0.71
11.56666667,11.56666667,0.73
10.13888889,10.13888889,0.77
10,7.388888889,0.77
13.5,13.5,0.75
9.4,6.644444444,0.78
9.444444444,6.666666667,0.78
9.688888889,7.005555556,0.78
10.99444444,10.99444444,0.72
11.08888889,11.08888889,0.78
12.02777778,12.02777778,0.76
12.12777778,12.12777778,0.81
12.82222222,12.82222222,0.83
14.92777778,14.92777778,0.73
16.08888889,16.08888889,0.73
17.24444444,17.24444444,0.64
18.87777778,18.87777778,0.62
20.06666667,20.06666667,0.58
19.04444444,19.04444444,0.61
18.17222222,18.17222222,0.6
17.21666667,17.21666667,0.64
16.08333333,16.08333333,0.63
15.08333333,15.08333333,0.68
14.97222222,14.97222222,0.64
14.97222222,14.97222222,0.65
14.8,14.8,0.69
14.41666667,14.41666667,0.69
16.5,16.5,0.76
15.9,15.9,0.79
14.53888889,14.53888889,0.92
15.46111111,15.46111111,0.82
14.46666667,14.46666667,0.87
14.42222222,14.42222222,0.88
14.42222222,14.42222222,0.9
13.86666667,13.86666667,0.9
13.91666667,13.91666667,0.91
16.01666667,16.01666667,0.82
17.71111111,17.71111111,0.74
19.83888889,19.83888889,0.69
21.01666667,21.01666667,0.55
22.75555556,22.75555556,0.49
22.77222222,22.77222222,0.48
23.79444444,23.79444444,0.46
22.8,22.8,0.48
22.28888889,22.28888889,0.49
19.97222222,19.97222222,0.62
18.81666667,18.81666667,0.66
18.65555556,18.65555556,0.67
17.11111111,17.11111111,0.76
15.56111111,15.56111111,0.9
15.57777778,15.57777778,0.92
13.91111111,13.91111111,0.73
9.377777778,8.144444444,0.85
14.35,14.35,0.73
14.90555556,14.90555556,0.7
14.9,14.9,0.71
14.97777778,14.97777778,0.68
13.91111111,13.91111111,0.77
14.88888889,14.88888889,0.73
15.02222222,15.02222222,0.73
17.22222222,17.22222222,0.68
19.04444444,19.04444444,0.61
21.15555556,21.15555556,0.57
22.31111111,22.31111111,0.53
22.4,22.4,0.49
22.42777778,22.42777778,0.49
20.85,20.85,0.54
19.75555556,19.75555556,0.62
17.56666667,17.56666667,0.71
15.97222222,15.97222222,0.68
14.9,14.9,0.69
12.71111111,12.71111111,0.73
12.15,12.15,0.77
12.55555556,12.55555556,0.73
10.97222222,10.97222222,0.75
8.888888889,8.038888889,0.84
11.80555556,11.80555556,0.75
7.288888889,5.244444444,0.89
7.177777778,6.116666667,0.89
7.988888889,6.072222222,0.88
6.211111111,6.211111111,0.93
6.183333333,5.472222222,0.87
8.794444444,7.1,0.9
12.06666667,12.06666667,0.87
14.91666667,14.91666667,0.83
17.03888889,17.03888889,0.68
17.80555556,17.80555556,0.6
19.97777778,19.97777778,0.5
20.99444444,20.99444444,0.42
21.13333333,21.13333333,0.41
19.97222222,19.97222222,0.44
17.43888889,17.43888889,0.53
15.07222222,15.07222222,0.62
14.95555556,14.95555556,0.6
13.87222222,13.87222222,0.65
12.28888889,12.28888889,0.72
12.26666667,12.26666667,0.72
12.94444444,12.94444444,0.69
13.26666667,13.26666667,0.65
15.37222222,15.37222222,0.9
14.26111111,14.26111111,0.9
10.31666667,10.31666667,0.87
14.19444444,14.19444444,0.9
12.10555556,12.10555556,0.93
11.67222222,11.67222222,0.9
11.03888889,11.03888889,0.86
11.06666667,11.06666667,0.86
10.98333333,10.98333333,0.88
10.97222222,10.97222222,0.87
9.977777778,7.794444444,0.93
10.05,10.05,0.93
10,8.194444444,0.93
11.11111111,11.11111111,0.86
11.01111111,11.01111111,0.87
11.11111111,11.11111111,0.86
10.05,10.05,0.93
10.97777778,10.97777778,0.87
10.05,10.05,0.93
11.06111111,11.06111111,0.81
10.98333333,10.98333333,0.82
11.06111111,11.06111111,0.78
10,8.438888889,0.83
9.938888889,7.95,0.82
9.95,7.727777778,0.83
9.95,7.711111111,0.83
4.711111111,2.166666667,0.85
8.888888889,5.788888889,0.93
8.838888889,6.177777778,0.89
8.277777778,4.811111111,0.93
7.777777778,4.844444444,0.89
7.777777778,4.833333333,0.89
8.705555556,5.616666667,0.85
8.938888889,5.516666667,0.89
10,6.772222222,0.83
10.92777778,10.92777778,0.78
12.22222222,12.22222222,0.72
12.3,12.3,0.72
12.83888889,12.83888889,0.64
12.82777778,12.82777778,0.64
13.88888889,13.88888889,0.59
12.86111111,12.86111111,0.51
11.16111111,11.16111111,0.61
8.988888889,7.194444444,0.66
7.544444444,5.538888889,0.73
6.161111111,3.883333333,0.79
6.238888889,4.166666667,0.79
6.338888889,4.95,0.77
5.1,3.322222222,0.82
4.9,3.116666667,0.82
9.005555556,7.988888889,0.86
3.838888889,1.794444444,0.89
3.838888889,1.072222222,0.89
4.122222222,2.427777778,0.86
3.938888889,2.872222222,0.89
2.927777778,0.766666667,0.89
6.061111111,5.055555556,0.87
11.11111111,11.11111111,0.71
12.77777778,12.77777778,0.72
15.78333333,15.78333333,0.5
16.06111111,16.06111111,0.56
17.17222222,17.17222222,0.45
17.89444444,17.89444444,0.43
18.81111111,18.81111111,0.41
17.82777778,17.82777778,0.5
17.46666667,17.46666667,0.5
16.18888889,16.18888889,0.58
15.11666667,15.11666667,0.62
14.91111111,14.91111111,0.64
13.68888889,13.68888889,0.68
12.13888889,12.13888889,0.77
11.76111111,11.76111111,0.81
10.01111111,10.01111111,0.86
10.5,10.5,0.83
10.06111111,10.06111111,0.89
9.505555556,9.505555556,0.86
9.477777778,9.477777778,0.83
9.494444444,8.694444444,0.85
7.95,6.65,0.89
9.966666667,9.744444444,0.83
11.84444444,11.84444444,0.77
13.8,13.8,0.73
16.11666667,16.11666667,0.68
17.17222222,17.17222222,0.67
18.91111111,18.91111111,0.61
20.99444444,20.99444444,0.54
20.03888889,20.03888889,0.53
21.06111111,21.06111111,0.5
21.03888889,21.03888889,0.5
19.07777778,19.07777778,0.55
16.26666667,16.26666667,0.67
15.16111111,15.16111111,0.72
14.10555556,14.10555556,0.77
12.76111111,12.76111111,0.78
12.64444444,12.64444444,0.81
11.26111111,11.26111111,0.89
10.53888889,10.53888889,0.89
9.961111111,9.961111111,0.89
11.58333333,11.58333333,0.9
9.5,7.833333333,0.93
9.966666667,9.333333333,0.93
9.255555556,9.255555556,0.93
7.855555556,7.855555556,0.96
7.883333333,7.883333333,0.99
10.95555556,10.95555556,0.93
16.85555556,16.85555556,0.77
18.77222222,18.77222222,0.66
19.72222222,19.72222222,0.62
19.97222222,19.97222222,0.61
21.06111111,21.06111111,0.5
21.93888889,21.93888889,0.46
21.06111111,21.06111111,0.5
22.08333333,22.08333333,0.47
21.03333333,21.03333333,0.46
17.75,17.75,0.65
13.90555556,13.90555556,0.77
13.08333333,13.08333333,0.83
12.71111111,12.71111111,0.83
11.76111111,11.76111111,0.86
12.3,12.3,0.87
12.17777778,12.17777778,0.86
12.16111111,12.16111111,0.86
10.68333333,10.68333333,0.89
11.13888889,11.13888889,0.89
10.56111111,10.56111111,0.93
10.10555556,10.10555556,0.9
10.02777778,10.02777778,0.93
10.01111111,10.01111111,0.93
12.35,12.35,0.91
13.80555556,13.80555556,0.84
16.11666667,16.11666667,0.79
18.77777778,18.77777778,0.67
20.04444444,20.04444444,0.61
20.13888889,20.13888889,0.61
21.96666667,21.96666667,0.54
21.20555556,21.20555556,0.53
20.16111111,20.16111111,0.6
19.27777778,19.27777778,0.61
17.21666667,17.21666667,0.67
17.01111111,17.01111111,0.68
15.00555556,15.00555556,0.79
13.77222222,13.77222222,0.83
12.61111111,12.61111111,0.86
11.8,11.8,0.9
15.72222222,15.72222222,0.5
14.1,14.1,0.57
14.75,14.75,0.74
9.977777778,9.977777778,0.74
9.372222222,9.372222222,0.77
9.083333333,9.083333333,0.83
7.8,7.8,0.89
12.52777778,12.52777778,0.73
14.74444444,14.74444444,0.66
17.82222222,17.82222222,0.52
21.12777778,21.12777778,0.46
22.76111111,22.76111111,0.39
23.93333333,23.93333333,0.36
24.97222222,24.97222222,0.33
26.96666667,26.39444444,0.3
27.15,26.46666667,0.29
27.2,26.61111111,0.32
26.99444444,26.5,0.32
25.95,25.95,0.34
22.67777778,22.67777778,0.41
20.97777778,20.97777778,0.5
18.63888889,18.63888889,0.57
17.55,17.55,0.64
16.71666667,16.71666667,0.67
13.81666667,13.81666667,0.8
12.75555556,12.75555556,0.83
15.16666667,15.16666667,0.82
12.15555556,12.15555556,0.86
11.13888889,11.13888889,0.89
10.18888889,10.18888889,0.9
9.977777778,9.977777778,0.93
12.11666667,12.11666667,0.86
16.75,16.75,0.78
20.93333333,20.93333333,0.6
23.75,23.75,0.42
24.83333333,24.83333333,0.37
26.03888889,26.03888889,0.31
27.15,26.49444444,0.3
27.17222222,26.47222222,0.29
27.77777778,26.82777778,0.27
27.77777778,26.76111111,0.26
27.67222222,26.69444444,0.26
27.17222222,26.51666667,0.3
22.31111111,22.31111111,0.49
19.11111111,19.11111111,0.57
18.75,18.75,0.66
17.17777778,17.17777778,0.68
15.79444444,15.79444444,0.78
16.09444444,16.09444444,0.81
15.02777778,15.02777778,0.8
15.31666667,15.31666667,0.82
14.52222222,14.52222222,0.83
14.52222222,14.52222222,0.8
13.5,13.5,0.84
15.02777778,15.02777778,0.78
16.07222222,16.07222222,0.78
17.68888889,17.68888889,0.76
19.82222222,19.82222222,0.63
22.47777778,22.47777778,0.53
22.77777778,22.77777778,0.52
25.96666667,25.96666667,0.43
26.12777778,26.12777778,0.42
27.66666667,27.22222222,0.37
28.86111111,28.14444444,0.36
28.88333333,28.15555556,0.36
28.02777778,27.46666667,0.37
27.77777778,27.2,0.35
23.83333333,23.83333333,0.51
21.17777778,21.17777778,0.6
18.83888889,18.83888889,0.73
18.7,18.7,0.69
18.26111111,18.26111111,0.71
17.56666667,17.56666667,0.69
16.01666667,16.01666667,0.76
16.48333333,16.48333333,0.88
14.92777778,14.92777778,0.81
13.86666667,13.86666667,0.86
13.66666667,13.66666667,0.81
14.98333333,14.98333333,0.79
15.97777778,15.97777778,0.79
16.82777778,16.82777778,0.75
18.81666667,18.81666667,0.66
21.96111111,21.96111111,0.55
22.86111111,22.86111111,0.52
24.85555556,24.85555556,0.46
27.00555556,26.96666667,0.42
27.17777778,27.3,0.45
26.12222222,26.12222222,0.47
26.12222222,26.12222222,0.47
26.27777778,26.27777778,0.46
24.94444444,24.94444444,0.54
22.72222222,22.72222222,0.62
22.61666667,22.61666667,0.64
22.00555556,22.00555556,0.56
21.47777778,21.47777778,0.6
18.23888889,18.23888889,0.84
17.73333333,17.73333333,0.86
16.68888889,16.68888889,0.89
10.70555556,10.70555556,0.69
16.59444444,16.59444444,0.9
16.03888889,16.03888889,0.87
15.64444444,15.64444444,0.85
14.97222222,14.97222222,0.78
14.90555556,14.90555556,0.78
13.97777778,13.97777778,0.79
12.89444444,12.89444444,0.69
13.91111111,13.91111111,0.67
14.95,14.95,0.57
17.12777778,17.12777778,0.48
17.28888889,17.28888889,0.41
17.76666667,17.76666667,0.42
17.84444444,17.84444444,0.37
17.86111111,17.86111111,0.3
17.33333333,17.33333333,0.34
16.12777778,16.12777778,0.36
14.90555556,14.90555556,0.4
12.91111111,12.91111111,0.45
12.15,12.15,0.51
11.08333333,11.08333333,0.53
10.52222222,10.52222222,0.54
9.927777778,7.288888889,0.55
9.95,6.944444444,0.59
9.45,6.983333333,0.84
9.394444444,6.227777778,0.66
9.444444444,6.677777778,0.68
9.461111111,6.794444444,0.68
9.927777778,7.611111111,0.67
9.95,7.322222222,0.71
9.966666667,7.183333333,0.71
11.16111111,11.16111111,0.61
12.26666667,12.26666667,0.57
13.77222222,13.77222222,0.52
15.02777778,15.02777778,0.47
15.99444444,15.99444444,0.48
15.95,15.95,0.45
16.04444444,16.04444444,0.44
14.95555556,14.95555556,0.55
13.78888889,13.78888889,0.65
12.87222222,12.87222222,0.71
12.28888889,12.28888889,0.79
11.18888889,11.18888889,0.85
11.13333333,11.13333333,0.85
11.06111111,11.06111111,0.83
10.86666667,10.86666667,0.9
10.48333333,10.48333333,0.89
10.38888889,10.38888889,0.83
8.655555556,7.616666667,0.93
8.838888889,6.244444444,0.93
8.838888889,6.255555556,0.89
8.477777778,6.244444444,0.93
8.816666667,7.644444444,0.93
8.816666667,7.616666667,0.93
8.933333333,6.966666667,0.93
9.883333333,8.883333333,0.87
9.955555556,9.027777778,0.93
10.04444444,10.04444444,0.93
11.04444444,11.04444444,0.86
11.06666667,11.06666667,0.86
11.10555556,11.10555556,0.87
11.08888889,11.08888889,0.93
11.08888889,11.08888889,0.93
11.08888889,11.08888889,0.93
11.08888889,11.08888889,0.92
11.01666667,11.01666667,0.93
10.14444444,10.14444444,0.93
10,8.783333333,0.93
9.955555556,8.422222222,0.93
9.538888889,8.733333333,0.93
9.422222222,7.8,0.93
8.938888889,8.177777778,0.93
9.455555556,7.977777778,0.93
7.433333333,6.411111111,0.93
8.961111111,6.822222222,0.93
9.094444444,7.511111111,0.93
10,8.555555556,0.93
10,8.338888889,0.93
10.03333333,10.03333333,0.93
11.08888889,11.08888889,0.86
11.11111111,11.11111111,0.86
11.21666667,11.21666667,0.92
12.22222222,12.22222222,0.8
12.66666667,12.66666667,0.78
12.20555556,12.20555556,0.86
12.17777778,12.17777778,0.85
12.61666667,12.61666667,0.83
12.04444444,12.04444444,0.87
12.12777778,12.12777778,0.8
12.10555556,12.10555556,0.8
10.98333333,10.98333333,0.87
11.06111111,11.06111111,0.86
10.58333333,10.58333333,0.89
10.05555556,10.05555556,0.9
10,8.316666667,0.93
9.905555556,8.505555556,0.89
8.983333333,8.983333333,0.93
9.377777778,7.844444444,0.93
9.377777778,8.872222222,0.93
9.388888889,8.572222222,0.93
9.861111111,7.25,0.93
8.844444444,5.977777778,0.93
8.961111111,6.633333333,0.93
8.844444444,5.794444444,0.89
9.933333333,7.177777778,0.86
10.71666667,10.71666667,0.8
11.01111111,11.01111111,0.8
11.01666667,11.01666667,0.8
10.06666667,10.06666667,0.86
10.05,10.05,0.85
10.09444444,10.09444444,0.85
10.06111111,10.06111111,0.85
10.02222222,10.02222222,0.86
10,9.811111111,0.86
9.127777778,8.5,0.91
8.961111111,8.961111111,0.92
8.961111111,8.961111111,0.92
9,9,0.92
9.4,9.4,0.88
9.333333333,7.788888889,0.89
9.272222222,8.444444444,0.86
8.711111111,8.711111111,0.93
8.688888889,7.811111111,0.89
8.505555556,7.388888889,0.88
7.644444444,5.888888889,0.89
7.138888889,5.283333333,0.93
7.105555556,5.455555556,0.93
7.805555556,6.377777778,0.89
7.894444444,6.161111111,0.88
9.988888889,8.688888889,0.83
11.17777778,11.17777778,0.76
11.22222222,11.22222222,0.76
12.27777778,12.27777778,0.7
12.28888889,12.28888889,0.73
12.35555556,12.35555556,0.71
12.32777778,12.32777778,0.69
12.26666667,12.26666667,0.71
11.11111111,11.11111111,0.79
11.01666667,11.01666667,0.8
9.866666667,8.9,0.86
10.36111111,10.36111111,0.86
9.933333333,9.933333333,0.86
9.755555556,9.094444444,0.83
9.205555556,8.477777778,0.89
8.116666667,7.066666667,0.89
8.65,8.65,0.89
7.583333333,7.583333333,0.93
7.483333333,6.527777778,0.89
7,7,0.86
6.955555556,6.955555556,0.86
6.977777778,5.422222222,0.88
8.916666667,8.544444444,0.83
10.16111111,10.16111111,0.77
12.76111111,12.76111111,0.67
12.82222222,12.82222222,0.69
13.86111111,13.86111111,0.64
13.22222222,13.22222222,0.68
